package	version	handler	status	local_path	declared_sha256	local_sha256	url	site
libprojectM	v3.1.2	archive	missing	sources/libprojectM/libprojectM-v3.1.2.tar.gz	d59f61806f4e0e89bb42c494514ee295b3a7c4893432a1d38607777040a90823		https://github.com/projectM-visualizer/projectm/archive/v3.1.2.tar.gz	https://github.com/projectM-visualizer/projectm
libpthread-stubs	0.4	archive	missing	sources/libpthread-stubs/libpthread-stubs-0.4.tar.gz	50d5686b79019ccea08bcbd7b02fe5a40634abcfd4146b6e75c6420cc170e9d9		http://xcb.freedesktop.org/dist/libpthread-stubs-0.4.tar.gz	http://xcb.freedesktop.org/
libraw	0.19.5	archive	present	sources/libraw/libraw-0.19.5.tar.gz	40a262d7cc71702711a0faec106118ee004f86c86cc228281d12d16da03e02f5	40a262d7cc71702711a0faec106118ee004f86c86cc228281d12d16da03e02f5	http://www.libraw.org/data/LibRaw-0.19.5.tar.gz	http://www.libraw.org/
libretro-database	8db8023b19e13972e6608f09e9f0b673651e6df0	archive	missing	sources/libretro-database/libretro-database-8db8023b19e13972e6608f09e9f0b673651e6df0.tar.gz	a1a892819f6074ec85c3afc9ecfb86162941a1872629e2c7e270be8eff8b2559		https://github.com/libretro/libretro-database/archive/8db8023b19e13972e6608f09e9f0b673651e6df0.tar.gz	https://github.com/libretro/libretro-database
librga	1fc02d56d97041c86f01bc1284b7971c6098c5fb	archive	present	sources/librga/librga-1fc02d56d97041c86f01bc1284b7971c6098c5fb.tar.gz		d507b13fb23da07c0bac392308866e47e9f323b5d735958de792b643eaf312ec	https://github.com/AmberELEC/linux-rga/archive/1fc02d56d97041c86f01bc1284b7971c6098c5fb.tar.gz	https://github.com/AmberELEC/linux-rga
libsamplerate	0.2.2	archive	present	sources/libsamplerate/libsamplerate-0.2.2.tar.xz	3258da280511d24b49d6b08615bbe824d0cacc9842b0e4caf11c52cf2b043893	3258da280511d24b49d6b08615bbe824d0cacc9842b0e4caf11c52cf2b043893	https://github.com/libsndfile/libsamplerate/releases/download/0.2.2/libsamplerate-0.2.2.tar.xz	http://www.mega-nerd.com/SRC/
libserialport	6f9b03e597ea7200eb616a4e410add3dd1690cb1	git	present	sources/libserialport/libserialport-6f9b03e597ea7200eb616a4e410add3dd1690cb1			https://github.com/sigrokproject/libserialport.git	https://github.com/sigrokproject/libserialport
libshairplay	096b61ad14c90169f438e690d096e3fcf87e504e	archive	missing	sources/libshairplay/libshairplay-096b61ad14c90169f438e690d096e3fcf87e504e.tar.gz	7e2b013ffe75ea2f13fb12b1aa38b8e2e8b1899ac292d57f05d7b352a3a181cf		https://github.com/juhovh/shairplay/archive/096b61ad14c90169f438e690d096e3fcf87e504e.tar.gz	https://github.com/juhovh/shairplay
libsndfile	1.2.2	archive	present	sources/libsndfile/libsndfile-1.2.2.tar.xz	3799ca9924d3125038880367bf1468e53a1b7e3686a934f098b7e1d286cdb80e	3799ca9924d3125038880367bf1468e53a1b7e3686a934f098b7e1d286cdb80e	https://github.com/libsndfile/libsndfile/releases/download/1.2.2/libsndfile-1.2.2.tar.xz	https://libsndfile.github.io/libsndfile/
libsodium	d1580db1b34b7c73abb960e5f464a87ce8b7ed7d	archive	missing	sources/libsodium/libsodium-d1580db1b34b7c73abb960e5f464a87ce8b7ed7d.tar.gz	75902b344f2a2279698266dc53fb48dfa394d2f507ae81c8f935264bbed49588		https://github.com/jedisct1/libsodium/archive/d1580db1b34b7c73abb960e5f464a87ce8b7ed7d.tar.gz	https://github.com/jedisct1/libsodium
libssh	0.9.6	archive	missing	sources/libssh/libssh-0.9.6.tar.xz	86bcf885bd9b80466fe0e05453c58b877df61afa8ba947a58c356d7f0fab829b		https://www.libssh.org/files/0.9/libssh-0.9.6.tar.xz	http://www.libssh.org/
libssh2	1.8.0	archive	present	sources/libssh2/libssh2-1.8.0.tar.gz	39f34e2f6835f4b992cafe8625073a88e5a28ba78f83e8099610a7b3af4676d4	39f34e2f6835f4b992cafe8625073a88e5a28ba78f83e8099610a7b3af4676d4	https://www.libssh2.org/download/libssh2-1.8.0.tar.gz	https://www.libssh2.org
libtheora	1.1.1	archive	present	sources/libtheora/libtheora-1.1.1.tar.xz		f36da409947aa2b3dcc6af0a8c2e3144bc19db2ed547d64e9171c59c66561c61	http://downloads.xiph.org/releases/theora/libtheora-1.1.1.tar.xz	http://downloads.xiph.org/releases/theora
libtirpc	1.1.4	archive	present	sources/libtirpc/libtirpc-1.1.4.tar.bz2	2ca529f02292e10c158562295a1ffd95d2ce8af97820e3534fe1b0e3aec7561d	2ca529f02292e10c158562295a1ffd95d2ce8af97820e3534fe1b0e3aec7561d	https://downloads.sourceforge.net/project/libtirpc/libtirpc/1.1.4/libtirpc-1.1.4.tar.bz2	https://sourceforge.net/projects/libtirpc/
libtool	2.4.6	archive	present	sources/libtool/libtool-2.4.6.tar.gz	e3bd4d5d3d025a36c21dd6af7ea818a2afcd4dfc1ea5a17b39d7854bcd0c06e3	e3bd4d5d3d025a36c21dd6af7ea818a2afcd4dfc1ea5a17b39d7854bcd0c06e3	http://ftpmirror.gnu.org/libtool/libtool-2.4.6.tar.gz	http://www.gnu.org/software/libtool/
libunwind	1.6.2	archive	present	sources/libunwind/libunwind-1.6.2.tar.gz	4a6aec666991fb45d0889c44aede8ad6eb108071c3554fcdff671f9c94794976	4a6aec666991fb45d0889c44aede8ad6eb108071c3554fcdff671f9c94794976	http://download.savannah.nongnu.org/releases/libunwind/libunwind-1.6.2.tar.gz	http://www.nongnu.org/libunwind/
libusb	1.0.25	archive	present	sources/libusb/libusb-1.0.25.tar.bz2	8a28ef197a797ebac2702f095e81975e2b02b2eeff2774fa909c78a74ef50849	8a28ef197a797ebac2702f095e81975e2b02b2eeff2774fa909c78a74ef50849	https://github.com/libusb/libusb/releases/download/v1.0.25/libusb-1.0.25.tar.bz2	http://libusb.info/
libusb-compat	0.1.5	archive	missing	sources/libusb-compat/libusb-compat-0.1.5.tar.bz2	404ef4b6b324be79ac1bfb3d839eac860fbc929e6acb1ef88793a6ea328bc55a		https://prdownloads.sourceforge.net/libusb/libusb-compat-0.1.5.tar.bz2	http://libusb.sourceforge.net/
libva	2.5.0	archive	missing	sources/libva/libva-2.5.0.tar.gz	9b6264dade6b6d3edb59c6c4f3c9217d1d5a195635fc07da875d565f58624418		https://github.com/intel/libva/archive/2.5.0.tar.gz	https://01.org/linuxmedia
libva-utils	2.4.1	archive	missing	sources/libva-utils/libva-utils-2.4.1.tar.gz	4ab6faa6592ffe2d4817450f5453f3974b47441650e8f49e1a12497ce2a794ac		https://github.com/intel/libva-utils/archive/2.4.1.tar.gz	https://github.com/01org/libva-utils
libvdpau	1.1.1	archive	missing	sources/libvdpau/libvdpau-1.1.1.tar.gz	5fe093302432ef05086ca2ee429c789b7bf843e166d482d166e56859b08bef55		https://secure.freedesktop.org/~aplattner/vdpau/libvdpau-1.1.1.tar.gz	https://wiki.freedesktop.org/www/Software/VDPAU/
libvorbis	1.3.7	archive	present	sources/libvorbis/libvorbis-1.3.7.tar.gz		0e982409a9c3fc82ee06e08205b1355e5c6aa4c36bca58146ef399621b0ce5ab	http://downloads.xiph.org/releases/vorbis/libvorbis-1.3.7.tar.gz	http://www.vorbis.com/
libvorbisidec	a76e41f6ece93d10deac5f9ef3a84dce5b9c2a84	archive	present	sources/libvorbisidec/libvorbisidec-a76e41f6ece93d10deac5f9ef3a84dce5b9c2a84.tar.gz	54c4cfaf442885575261d7b310b2dfa79e4fbf095aaf34de07875b024e499991	54c4cfaf442885575261d7b310b2dfa79e4fbf095aaf34de07875b024e499991	https://github.com/sezero/tremor/archive/a76e41f6ece93d10deac5f9ef3a84dce5b9c2a84.tar.gz	https://github.com/sezero/tremor
libvpx	1.11.0	archive	present	sources/libvpx/libvpx-1.11.0.tar.gz		965e51c91ad9851e2337aebcc0f517440c637c506f3a03948062e3d5ea129a83	https://github.com/webmproject/libvpx/archive/v1.11.0.tar.gz	https://www.webmproject.org
libwebp	1.3.2	archive	present	sources/libwebp/libwebp-1.3.2.tar.gz	6548b142794af907045aed200a9bbbe24d9011bd165ffa592a4460ccc4cc96c9	6548b142794af907045aed200a9bbbe24d9011bd165ffa592a4460ccc4cc96c9	https://github.com/webmproject/libwebp/archive/1.3.2.tar.gz	https://chromium.googlesource.com/webm/libwebp
libxcb	1.13	archive	missing	sources/libxcb/libxcb-1.13.tar.bz2	188c8752193c50ff2dbe89db4554c63df2e26a2e47b0fa415a70918b5b851daa		http://xcb.freedesktop.org/dist/libxcb-1.13.tar.bz2	http://xcb.freedesktop.org
libxkbcommon	0.8.4	archive	missing	sources/libxkbcommon/libxkbcommon-0.8.4.tar.xz	60ddcff932b7fd352752d51a5c4f04f3d0403230a584df9a2e0d5ed87c486c8b		http://xkbcommon.org/download/libxkbcommon-0.8.4.tar.xz	http://xkbcommon.org
libxkbfile	1.1.0	archive	missing	sources/libxkbfile/libxkbfile-1.1.0.tar.bz2	758dbdaa20add2db4902df0b1b7c936564b7376c02a0acd1f2a331bd334b38c7		http://xorg.freedesktop.org/archive/individual/lib/libxkbfile-1.1.0.tar.bz2	http://www.X.org
libxml2	2.9.10	archive	present	sources/libxml2/libxml2-2.9.10.tar.gz		aafee193ffb8fe0c82d4afef6ef91972cbaf5feea100edc2f262750611b4be1f	ftp://xmlsoft.org/libxml2/libxml2-2.9.10.tar.gz	http://xmlsoft.org
libxmp-lite	4.5.0	archive	present	sources/libxmp-lite/libxmp-lite-4.5.0.tar.gz		19a019abd5a3ddf449cd20ca52cfe18970f6ab28abdffdd54cff563981a943bb	http://sourceforge.net/projects/xmp/files/libxmp/4.5.0/libxmp-lite-4.5.0.tar.gz	http://sourceforge.net/projects/xmp
libxshmfence	1.3	archive	missing	sources/libxshmfence/libxshmfence-1.3.tar.bz2	b884300d26a14961a076fbebc762a39831cb75f92bed5ccf9836345b459220c7		http://xorg.freedesktop.org/archive/individual/lib/libxshmfence-1.3.tar.bz2	http://www.X.org
libxslt	1.1.33	archive	present	sources/libxslt/libxslt-1.1.33.tar.gz	8e36605144409df979cab43d835002f63988f3dc94d5d3537c12796db90e38c8	8e36605144409df979cab43d835002f63988f3dc94d5d3537c12796db90e38c8	ftp://xmlsoft.org/libxml2/libxslt-1.1.33.tar.gz	http://xmlsoft.org/xslt/
libzip	1.9.2	archive	present	sources/libzip/libzip-1.9.2.tar.xz	c93e9852b7b2dc931197831438fee5295976ee0ba24f8524a8907be5c2ba5937	c93e9852b7b2dc931197831438fee5295976ee0ba24f8524a8907be5c2ba5937	https://libzip.org/download/libzip-1.9.2.tar.xz	https://libzip.org/
linux	6095faa02fa1b245a83c30d7a4097f8f354ddc32	file	present	extpackage/linux-kernel-rppocket			file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/linux-kernel-rppocket	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/linux-kernel-rppocket
linux-pam	1.5.2	archive	present	sources/linux-pam/linux-pam-1.5.2.tar.xz	e4ec7131a91da44512574268f493c6d8ca105c87091691b8e9b56ca685d4f94d	e4ec7131a91da44512574268f493c6d8ca105c87091691b8e9b56ca685d4f94d	https://github.com/linux-pam/linux-pam/releases/download/v1.5.2/Linux-PAM-1.5.2.tar.xz	-
llvm	13.0.0	archive	missing	sources/llvm/llvm-13.0.0.src.tar.xz	408d11708643ea826f519ff79761fcdfc12d641a2510229eec459e72f8163020		https://github.com/llvm/llvm-project/releases/download/llvmorg-13.0.0/llvm-13.0.0.src.tar.xz	http://llvm.org/
lowresnx	10a48e309ac5284724010eea56372fbc72b9f975	git	present	sources/lowresnx/lowresnx-10a48e309ac5284724010eea56372fbc72b9f975			https://github.com/timoinutilis/lowres-nx.git	https://github.com/timoinutilis/lowres-nx
luajit	51fb2f2c3af778f03258fccee9092401ee4a0215	file	present	extpackage/luajit-51fb2f2c3af778f03258fccee9092401ee4a0215			file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/luajit-51fb2f2c3af778f03258fccee9092401ee4a0215	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/luajit-51fb2f2c3af778f03258fccee9092401ee4a0215
lz4	1.9.4	archive	missing	sources/lz4/lz4-1.9.4.tar.gz	0b0e3aa07c8c063ddf40b082bdf7e37a1562bda40a0ff5272957f3e987e0e54b		https://github.com/lz4/lz4/archive/v1.9.4.tar.gz	https://github.com/lz4/lz4
lzdoom	4651030292c2af052159eb868761011a4abf7231	file	present	extpackage/lzdoom-4651030292c2af052159eb868761011a4abf7231			file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/lzdoom-4651030292c2af052159eb868761011a4abf7231	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/lzdoom-4651030292c2af052159eb868761011a4abf7231
lzo	2.10	archive	present	sources/lzo/lzo-2.10.tar.gz	c0f892943208266f9b6543b3ae308fab6284c5c90e627931446fb49b4221a072	c0f892943208266f9b6543b3ae308fab6284c5c90e627931446fb49b4221a072	http://www.oberhumer.com/opensource/lzo/download/lzo-2.10.tar.gz	http://www.oberhumer.com/opensource/lzo
m4	1.4.19	archive	present	sources/m4/m4-1.4.19.tar.bz2	b306a91c0fd93bc4280cfc2e98cb7ab3981ff75a187bea3293811f452c89a8c8	b306a91c0fd93bc4280cfc2e98cb7ab3981ff75a187bea3293811f452c89a8c8	http://ftpmirror.gnu.org/m4/m4-1.4.19.tar.bz2	http://www.gnu.org/software/m4/
make	4.4.1	archive	present	sources/make/make-4.4.1.tar.gz	dd16fb1d67bfab79a72f5e8390735c49e3e8e70b4945a15ab1f81ddb78658fb3	dd16fb1d67bfab79a72f5e8390735c49e3e8e70b4945a15ab1f81ddb78658fb3	http://ftpmirror.gnu.org/make/make-4.4.1.tar.gz	https://www.gnu.org/software/make/
mali-midgard	9ce33e456c9320b90f7ce8770262c852a77e4b81	archive	missing	sources/mali-midgard/mali-midgard-9ce33e456c9320b90f7ce8770262c852a77e4b81.tar.gz	ef8808d0d0535449cd23410832bcb7433e35568afcbb75683608a7df9dd536bc		https://github.com/LibreELEC/mali-midgard/archive/9ce33e456c9320b90f7ce8770262c852a77e4b81.tar.gz	https://developer.arm.com/products/software/mali-drivers/
mali-utgard	5d89e2a946c7e4dbd7e627202e7bd7c3ed49954a	archive	missing	sources/mali-utgard/mali-utgard-5d89e2a946c7e4dbd7e627202e7bd7c3ed49954a.tar.gz	c3e6199f58807558eb665357a35e2f86c161fc1a55f27988e604671bc27e98c7		https://github.com/LibreELEC/mali-utgard/archive/5d89e2a946c7e4dbd7e627202e7bd7c3ed49954a.tar.gz	https://developer.arm.com/products/software/mali-drivers/utgard-kernel
mame	4cd28066d8f9e129b1915a72163a10dac84a8731	file	present	extpackage/mame-4cd28066d8f9e129b1915a72163a10dac84a8731			file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/mame-4cd28066d8f9e129b1915a72163a10dac84a8731	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/mame-4cd28066d8f9e129b1915a72163a10dac84a8731
mame2000	905808fbcc3adf8c610c1c60f0e41ce4b35db1c5	archive	present	sources/mame2000/mame2000-905808fbcc3adf8c610c1c60f0e41ce4b35db1c5.tar.gz	7386a469086b7da90565e97f52e6ef02264a54262c82983dd1948ddef9bd4e63	7386a469086b7da90565e97f52e6ef02264a54262c82983dd1948ddef9bd4e63	https://github.com/libretro/mame2000-libretro/archive/905808fbcc3adf8c610c1c60f0e41ce4b35db1c5.tar.gz	https://github.com/libretro/mame2000-libretro
mame2003-plus	ab725a7f30a133551742b400089e8fffdf29d84a	archive	present	sources/mame2003-plus/mame2003-plus-ab725a7f30a133551742b400089e8fffdf29d84a.tar.gz	294d0f7bf1c29417714cb24d2aab1f107a4a69fa4e7c574705bc34e214c62d51	294d0f7bf1c29417714cb24d2aab1f107a4a69fa4e7c574705bc34e214c62d51	https://github.com/libretro/mame2003-plus-libretro/archive/ab725a7f30a133551742b400089e8fffdf29d84a.tar.gz	https://github.com/libretro/mame2003-plus-libretro
mame2010	5f524dd5fca63ec1dcf5cca63885286109937587	archive	present	sources/mame2010/mame2010-5f524dd5fca63ec1dcf5cca63885286109937587.tar.gz	deb2a5126fcf9791ebaaba604143b6fb1bf4fa48fdc7a2ef919c900a3f9e4d69	deb2a5126fcf9791ebaaba604143b6fb1bf4fa48fdc7a2ef919c900a3f9e4d69	https://github.com/libretro/mame2010-libretro/archive/5f524dd5fca63ec1dcf5cca63885286109937587.tar.gz	https://github.com/libretro/mame2010-libretro
mame2015	2599c8aeaf84f62fe16ea00daa460a19298c121c	file	present	extpackage/mame2015-2599c8aeaf84f62fe16ea00daa460a19298c121c			file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/mame2015-2599c8aeaf84f62fe16ea00daa460a19298c121c	file:///home/samu/repos/others/RetroPixel_Pocket/extpackage/mame2015-2599c8aeaf84f62fe16ea00daa460a19298c121c
mame2016	01058613a0109424c4e7211e49ed83ac950d3993	git	present	sources/mame2016/mame2016-01058613a0109424c4e7211e49ed83ac950d3993			https://github.com/libretro/mame2016-libretro.git	https://github.com/libretro/mame2016-libretro
mariadb-connector-c	3.1.1	archive	missing	sources/mariadb-connector-c/mariadb-connector-c-3.1.1.tar.gz	63a0ecfa3c87ba0361aef3b2c849abe280f7371030e84f41ce0dc4466db85637		https://github.com/MariaDB/mariadb-connector-c/archive/v3.1.1.tar.gz	https://mariadb.org/
math_neon	bc25cd6715796c2c656dca9244f042b79c6bac8c	git	missing	sources/math_neon/math_neon-bc25cd6715796c2c656dca9244f042b79c6bac8c			https://github.com/asakous/math_neon.git	https://github.com/asakous/math_neon
media_modules-aml	7d412c8b21023c1b7372c7206f5d09208147044f	archive	missing	sources/media_modules-aml/media_modules-aml-7d412c8b21023c1b7372c7206f5d09208147044f.tar.gz	d7b632cbd71dc651c188cc7827f6d30ea570e8bc0b2eacf9d8e6462190b490dc		https://github.com/CoreELEC/media_modules-aml/archive/7d412c8b21023c1b7372c7206f5d09208147044f.tar.gz	https://coreelec.org
melonds	c6488c88cb4c7583dbcd61609e0eef441572fae8	git	missing	sources/melonds/melonds-c6488c88cb4c7583dbcd61609e0eef441572fae8			https://github.com/libretro/melonds.git	https://github.com/libretro/melonds
melondsds	de155da93411ad4801b10ad0e47d11023c2894dd	git	missing	sources/melondsds/melondsds-de155da93411ad4801b10ad0e47d11023c2894dd			https://github.com/JesseTG/melonds-ds.git	https://github.com/JesseTG/melonds-ds
memtester	4.5.0	archive	present	sources/memtester/memtester-4.5.0.tar.gz	8ed52b0d06d4aeb61954994146e2a5b2d20448a8f3ce3ee995120e6dbde2ae37	8ed52b0d06d4aeb61954994146e2a5b2d20448a8f3ce3ee995120e6dbde2ae37	http://pyropus.ca/software/memtester/old-versions/memtester-4.5.0.tar.gz	http://pyropus.ca/software/memtester/
meowpc98	bee2e243b0c68f787d0d360c2d4c289e581620ef	archive	present	sources/meowpc98/meowpc98-bee2e243b0c68f787d0d360c2d4c289e581620ef.tar.gz	3f613bf23e918f4dec5a0133c376bcc7612262d3dc47f1c389a0fdf3301c76e3	3f613bf23e918f4dec5a0133c376bcc7612262d3dc47f1c389a0fdf3301c76e3	https://github.com/libretro/libretro-meowPC98/archive/bee2e243b0c68f787d0d360c2d4c289e581620ef.tar.gz	https://github.com/libretro/libretro-meowPC98
mesa	19.1.7	archive	missing	sources/mesa/mesa-19.1.7.tar.gz	97c9f6a6127bee5ab21c3fe63ff3e0bd73a7966415f92f66500b0b276b7150da		https://github.com/mesa3d/mesa/archive/mesa-19.1.7.tar.gz	http://www.mesa3d.org/
mesen	d6f2f1797694f87e698c737b068f621889e96fa9	archive	missing	sources/mesen/mesen-d6f2f1797694f87e698c737b068f621889e96fa9.tar.gz	ae62094c49e1359410c65d374d737a8b24c05e36d278ac53bcb7345f8a9bb589		https://github.com/libretro/Mesen/archive/d6f2f1797694f87e698c737b068f621889e96fa9.tar.gz	https://github.com/libretro/Mesen
mesen-s	32a7adfb4edb029324253cb3632dfc6599ad1aa8	archive	missing	sources/mesen-s/mesen-s-32a7adfb4edb029324253cb3632dfc6599ad1aa8.tar.gz	17e29212103691a3ae73862cd22c8d1dc6cdbb2b3750eac3dc1687d087d0cc05		https://github.com/libretro/Mesen-S/archive/32a7adfb4edb029324253cb3632dfc6599ad1aa8.tar.gz	https://github.com/libretro/Mesen-S
meson	1.3.1	archive	present	sources/meson/meson-1.3.1.tar.gz	6020568bdede1643d4fb41e28215be38eff5d52da28ac7d125457c59e0032ad7	6020568bdede1643d4fb41e28215be38eff5d52da28ac7d125457c59e0032ad7	https://github.com/mesonbuild/meson/releases/download/1.3.1/meson-1.3.1.tar.gz	https://mesonbuild.com
mgba	b2564482c86378581a7a43ef4e254b2a75167bc7	archive	present	sources/mgba/mgba-b2564482c86378581a7a43ef4e254b2a75167bc7.tar.gz	85bc2c015d60021250d9c923d56a38e096d339a2513f483e549eeb2d2857b097	85bc2c015d60021250d9c923d56a38e096d339a2513f483e549eeb2d2857b097	https://github.com/libretro/mgba/archive/b2564482c86378581a7a43ef4e254b2a75167bc7.tar.gz	https://github.com/libretro/mgba
minizip	2.8.8	archive	missing	sources/minizip/minizip-2.8.8.tar.gz	a551063636ae4f989baefc6a20870f5b28246052a372a2ce124ebf3f66018db0		https://github.com/nmoinvaz/minizip/archive/2.8.8.tar.gz	https://github.com/nmoinvaz/minizip
misc-firmware	9dd2a25	archive	present	sources/misc-firmware/misc-firmware-9dd2a25.tar.gz	8788d153cbee0bfd9998aed4cf2e015b373529d4b9c2c35325a08ef390855ec6	8788d153cbee0bfd9998aed4cf2e015b373529d4b9c2c35325a08ef390855ec6	https://github.com/LibreELEC/misc-firmware/archive/9dd2a25.tar.gz	https://github.com/LibreELEC/misc-firmware
mkbootimg	6668fc2	archive	missing	sources/mkbootimg/mkbootimg-6668fc2.tar.gz	d84870e055414d638a3e7eb4b7a3ebf415899841218f24cb3647d06ecf6ddb17		https://github.com/codesnake/mkbootimg/archive/6668fc2.tar.gz	https://android.googlesource.com/platform/system/core/+/master/mkbootimg/
mojozork	5c8d81f8db53c206ace6952472e7a7e68bd8e752	archive	present	sources/mojozork/mojozork-5c8d81f8db53c206ace6952472e7a7e68bd8e752.tar.gz	051c962ebf1c5959a3622abba2f68156d65e57ed215cd798c7c834808cd27ece	051c962ebf1c5959a3622abba2f68156d65e57ed215cd798c7c834808cd27ece	https://github.com/icculus/mojozork/archive/5c8d81f8db53c206ace6952472e7a7e68bd8e752.tar.gz	https://github.com/icculus/mojozork
mpc	1.2.1	archive	present	sources/mpc/mpc-1.2.1.tar.gz	17503d2c395dfcf106b622dc142683c1199431d095367c6aacba6eec30340459	17503d2c395dfcf106b622dc142683c1199431d095367c6aacba6eec30340459	http://ftpmirror.gnu.org/mpc/mpc-1.2.1.tar.gz	http://www.multiprecision.org
mpfr	4.1.0	archive	present	sources/mpfr/mpfr-4.1.0.tar.xz	0c98a3f1732ff6ca4ea690552079da9c597872d30e96ec28414ee23c95558a7f	0c98a3f1732ff6ca4ea690552079da9c597872d30e96ec28414ee23c95558a7f	http://ftpmirror.gnu.org/mpfr/mpfr-4.1.0.tar.xz	http://www.mpfr.org/
mpg123	1.29.3	archive	present	sources/mpg123/mpg123-1.29.3.tar.bz2		963885d8cc77262f28b77187c7d189e32195e64244de2530b798ddf32183e847	http://www.mpg123.org/download/mpg123-1.29.3.tar.bz2	http://www.mpg123.org/
mpv	05bc366d18c72e94ee07448e2cfa28102e9c0766	archive	present	sources/mpv/mpv-05bc366d18c72e94ee07448e2cfa28102e9c0766.tar.gz	bb3563fb8c8a544ba1c31e43e751bf76156d5f13206b56f27d831b97ae634c7f	bb3563fb8c8a544ba1c31e43e751bf76156d5f13206b56f27d831b97ae634c7f	https://github.com/mpv-player/mpv/archive/05bc366d18c72e94ee07448e2cfa28102e9c0766.tar.gz	https://github.com/mpv-player/mpv
mt7601u-aml	4e61a61	archive	missing	sources/mt7601u-aml/mt7601u-aml-4e61a61.tar.gz	814a63d8654f87a76cc06425ad2120daa32646f5220341a26296e4a6643b013a		https://github.com/khadas/android_hardware_wifi_mtk_drivers_mt7601/archive/4e61a61.tar.gz	https://github.com/khadas/android_hardware_wifi_mtk_drivers_mt7601
mt7603u-aml	0c53dfb	archive	missing	sources/mt7603u-aml/mt7603u-aml-0c53dfb.tar.gz	9e3eab02f3c3dd7de373c5d631c2069771e6ad783ecda36a484030ab4ec0ccec		https://github.com/khadas/android_hardware_wifi_mtk_drivers_mt7603/archive/0c53dfb.tar.gz	https://github.com/khadas/android_hardware_wifi_mtk_drivers_mt7603
mt7610u-aml	c7a38f2bdde7a9e70f5d0753d4810f32dd1f6720	archive	missing	sources/mt7610u-aml/mt7610u-aml-c7a38f2bdde7a9e70f5d0753d4810f32dd1f6720.tar.gz	84bfa9aa8b56f7db4b43fac56a6b9e267bf8cb13f94aeff22d1aa38a7a965e86		https://github.com/osmc/mt7610u/archive/c7a38f2bdde7a9e70f5d0753d4810f32dd1f6720.tar.gz	https://github.com/osmc/mt7610u
mt7668-aml	fd76e10404b220c552fc7951f5a359b56d599e3b	archive	missing	sources/mt7668-aml/mt7668-aml-fd76e10404b220c552fc7951f5a359b56d599e3b.tar.gz	1fb62a608b9ce8ba8157a8025ba0d76ad1d085510b27982e4af33575d2841308		https://github.com/khadas/android_hardware_wifi_mtk_drivers_mt7668/archive/fd76e10404b220c552fc7951f5a359b56d599e3b.tar.gz	https://github.com/khadas/android_hardware_wifi_mtk_drivers_mt7668
mtdev	1.1.5	archive	missing	sources/mtdev/mtdev-1.1.5.tar.bz2	6677d5708a7948840de734d8b4675d5980d4561171c5a8e89e54adf7a13eba7f		http://bitmath.org/code/mtdev/mtdev-1.1.5.tar.bz2	http://bitmath.org
mtools	4.0.23	archive	present	sources/mtools/mtools-4.0.23.tar.bz2	f188db26751aeb5692a79b2380b440ecc05fd1848a52f869d7ca1193f2ef8ee3	f188db26751aeb5692a79b2380b440ecc05fd1848a52f869d7ca1193f2ef8ee3	http://ftpmirror.gnu.org/mtools/mtools-4.0.23.tar.bz2	http://www.gnu.org/software/mtools/
munt	605ed3ecec17f1f550bc549f89495e7722cf3cac	archive	present	sources/munt/munt-605ed3ecec17f1f550bc549f89495e7722cf3cac.tar.gz	9c8fd6d7ca31ea801c44d685e0ed4468959f03bd64f8a437c5ff0621d3db895c	9c8fd6d7ca31ea801c44d685e0ed4468959f03bd64f8a437c5ff0621d3db895c	https://github.com/munt/munt/archive/605ed3ecec17f1f550bc549f89495e7722cf3cac.tar.gz	https://github.com/munt/munt
munt_neon	5785a6c9321179cf0544128ea4f740bb59f1928b	git	missing	sources/munt_neon/munt_neon-5785a6c9321179cf0544128ea4f740bb59f1928b			https://github.com/asakous/munt.git	https://github.com/asakous/munt
mupen64plus-nx	3f794eec4dc4af2f22ecce507f2da324381d3d92	archive	present	sources/mupen64plus-nx/mupen64plus-nx-3f794eec4dc4af2f22ecce507f2da324381d3d92.tar.gz	7492fbcc60af0dd9b82f9ec04d6765fe3c0baf6197f6076f3c22b2a303047ebf	7492fbcc60af0dd9b82f9ec04d6765fe3c0baf6197f6076f3c22b2a303047ebf	https://github.com/libretro/mupen64plus-libretro-nx/archive/3f794eec4dc4af2f22ecce507f2da324381d3d92.tar.gz	https://github.com/libretro/mupen64plus-libretro-nx
